seed,controller,p_crit,quant,L_dec_ms,L_LG_ms,slm_raw_completion_ms,L_tot_ms,route,executed_action,lg_blocked
42,Hybrid,0.15,Q4_K_M,765.7652,0.0291,765.5571,766.1589,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0094,0.0,0.0642,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0074,0.0,0.0409,prefilter,activate_cooling,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0074,0.0,0.0313,prefilter,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0066,0.0,0.0301,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0063,0.0,0.0299,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,748.6715,0.028,747.8645,749.0553,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0095,0.0,0.0663,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0079,0.0,0.0357,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0065,0.0,0.0318,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.008,0.0,0.0309,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,754.8962,0.017,754.4539,755.2411,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0358,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,675.4119,0.0172,675.2405,675.6085,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0339,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0026,0.0,0.0131,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,631.3301,0.0168,631.2047,631.5213,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.032,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,633.6279,0.018,633.0223,633.8185,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0342,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,650.7777,0.0181,650.2577,650.9754,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,620.5783,0.0169,620.433,620.8836,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,708.2224,0.0176,707.5565,708.4383,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.0346,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0138,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0025,0.0,0.0115,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0141,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0213,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0115,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0024,0.0,0.0111,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0023,0.0,0.0104,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0023,0.0,0.0103,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0023,0.0,0.0101,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0022,0.0,0.0101,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0022,0.0,0.0105,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,657.4826,0.0174,656.8661,657.682,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0044,0.0,0.0478,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0142,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0025,0.0,0.0125,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0024,0.0,0.0105,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,658.8305,0.0166,658.3495,659.0209,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,658.8319,0.0287,657.9073,659.0747,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.009,0.0,0.0632,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0068,0.0,0.0313,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0062,0.0,0.0306,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0072,0.0,0.0282,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,701.4949,0.0164,700.9981,701.8216,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0034,0.0,0.0336,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0159,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,619.1207,0.0173,618.9807,619.3106,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0034,0.0,0.033,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,709.422,0.0167,708.835,709.6095,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,660.1163,0.0164,659.6362,660.3196,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,663.2965,0.0164,663.1705,663.4994,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,735.1219,0.0266,734.9041,735.3581,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,625.8996,0.017,625.7565,626.2503,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0347,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0124,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,701.1151,0.0276,700.5294,701.3379,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0087,0.0,0.0624,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,696.0954,0.0273,695.053,696.4554,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0091,0.0,0.0651,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0083,0.0,0.037,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0068,0.0,0.0292,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,743.9921,0.0165,743.5067,744.3288,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,648.2782,0.0159,648.142,648.4814,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0353,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,753.3027,0.0281,752.5863,753.5277,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0089,0.0,0.0619,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,617.8577,0.0267,616.7414,618.2149,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.009,0.0,0.0627,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.008,0.0,0.0355,prefilter,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0065,0.0,0.0311,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,749.6119,0.031,748.8409,749.9956,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,682.4873,0.0161,682.011,682.7194,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.0338,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,811.2701,0.0229,811.0261,811.4803,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,752.2554,0.0171,752.09,752.515,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0037,0.0,0.0345,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.003,0.0,0.018,prefilter,activate_cooling,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0141,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0026,0.0,0.0129,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0026,0.0,0.0103,prefilter,continue_operation,False
42,Hybrid,0.15,Q4_K_M,653.1658,0.0171,653.0233,653.356,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.0345,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,778.6005,0.017,778.4443,778.7934,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0034,0.0,0.0339,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,754.5836,0.0276,754.3828,754.8116,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0088,0.0,0.0626,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,596.8817,0.0169,596.7197,597.2159,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,733.0275,0.0163,732.905,733.2319,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,690.9936,0.0177,690.8371,691.2019,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,607.6371,0.0161,607.5141,607.8426,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,635.8034,0.0177,635.6449,636.0076,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0042,0.0,0.0365,prefilter,activate_cooling,False
42,Hybrid,0.15,Q4_K_M,689.171,0.0165,689.0476,689.3588,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0038,0.0,0.0308,prefilter,continue_operation,False
42,Hybrid,0.15,Q4_K_M,660.706,0.0175,660.5723,660.8932,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0037,0.0,0.0345,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,706.8274,0.029,706.5941,707.0552,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0089,0.0,0.0633,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0068,0.0,0.0343,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0071,0.0,0.0332,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0061,0.0,0.0292,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,714.8027,0.0161,714.6715,715.1488,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,750.1578,0.0292,749.9046,750.3991,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0104,0.0,0.0689,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0082,0.0,0.0377,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0072,0.0,0.0351,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,737.2064,0.0288,737.0012,737.5847,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,784.2762,0.0294,784.0408,784.6802,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0096,0.0,0.066,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0082,0.0,0.0365,prefilter,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0071,0.0,0.0344,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,734.9912,0.0176,734.8538,735.3246,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,766.6592,0.0286,766.4705,766.9085,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0097,0.0,0.0652,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0082,0.0,0.0541,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,690.208,0.0179,690.0747,690.5373,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,764.9347,0.017,764.7941,765.143,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.034,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,714.0068,0.0168,713.8834,714.1948,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,647.429,0.0277,647.1731,647.6681,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,733.11,0.0183,732.9694,733.468,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0041,0.0,0.0346,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0151,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0117,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0024,0.0,0.0112,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0023,0.0,0.0106,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,754.3044,0.0171,754.1492,754.4964,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0339,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0144,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,675.7935,0.0177,675.6535,675.9854,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0038,0.0,0.0332,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0161,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,648.1511,0.0176,647.9988,648.3441,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.0333,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,872.295,0.0288,872.1042,872.5233,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0092,0.0,0.0649,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0071,0.0,0.0327,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,813.2981,0.0292,813.1112,813.6673,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,650.8308,0.0273,650.6262,651.2191,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0092,0.0,0.0827,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0075,0.0,0.0412,prefilter,activate_cooling,False
42,Hybrid,0.15,Q4_K_M,686.627,0.0172,686.4625,686.9716,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,725.9249,0.0171,725.8003,726.1388,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.0336,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,774.2235,0.0284,773.9954,774.4503,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0094,0.0,0.0643,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0072,0.0,0.032,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,685.1459,0.0172,685.0166,685.4973,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.0322,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,676.0624,0.0282,675.8593,676.2829,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,697.3973,0.0279,697.1601,697.7982,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0089,0.0,0.0631,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.007,0.0,0.0333,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0064,0.0,0.0293,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.006,0.0,0.0278,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.006,0.0,0.0268,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0064,0.0,0.0308,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0059,0.0,0.0265,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0062,0.0,0.027,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0059,0.0,0.0493,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0065,0.0,0.0312,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,614.4536,0.017,614.3172,614.7838,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,700.2858,0.0271,700.0546,700.5274,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,698.7418,0.0167,698.5971,699.0959,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,651.6418,0.0174,651.486,651.8524,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0037,0.0,0.0345,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0028,0.0,0.0138,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,636.6476,0.0172,636.5097,636.8365,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,668.1932,0.0159,668.0498,668.3995,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,624.7659,0.0169,624.6072,624.9705,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0034,0.0,0.0328,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0121,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,642.5984,0.0156,642.4778,642.7981,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0037,0.0,0.0333,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.014,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0026,0.0,0.0113,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0024,0.0,0.0106,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0025,0.0,0.0107,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0023,0.0,0.0105,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,600.3133,0.0168,600.1531,600.4998,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.0346,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.003,0.0,0.0151,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0032,0.0,0.0133,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,633.1425,0.017,633.0039,633.3633,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,725.62,0.0166,725.4595,725.8249,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0334,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0141,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,797.0379,0.0287,796.8365,797.2652,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,625.4408,0.0172,625.2686,625.7907,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0034,0.0,0.0341,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0137,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0026,0.0,0.0111,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,638.7609,0.017,638.6212,638.9523,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0035,0.0,0.033,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.012,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,623.8279,0.0281,623.6255,624.0675,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0092,0.0,0.0636,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,689.8671,0.018,689.697,690.2065,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0043,0.0,0.0352,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0036,0.0,0.0145,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,614.3667,0.0289,614.1588,614.6057,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0107,0.0,0.0705,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0086,0.0,0.0387,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,638.2232,0.018,638.0628,638.566,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,704.3242,0.0164,704.1751,704.5352,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,716.7946,0.0172,716.6532,716.9996,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0037,0.0,0.0339,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0031,0.0,0.0133,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0146,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0026,0.0,0.014,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0029,0.0,0.0137,prefilter,activate_cooling,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0024,0.0,0.0104,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0024,0.0,0.0111,prefilter,activate_cooling,False
42,Hybrid,0.15,Q4_K_M,680.8218,0.0177,680.6811,681.0089,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0039,0.0,0.0339,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0028,0.0,0.0148,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,615.0258,0.018,614.865,615.2239,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0047,0.0,0.0366,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,682.9703,0.0176,682.8325,683.1804,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0048,0.0,0.0364,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0033,0.0,0.0161,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0028,0.0,0.0145,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,654.9548,0.027,654.7563,655.1936,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,769.2199,0.0171,769.0539,769.5796,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,722.9096,0.0167,722.7832,723.1176,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,682.6361,0.0179,682.4771,682.8485,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0042,0.0,0.0359,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0032,0.0,0.0154,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.014,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,771.3412,0.0295,771.1341,771.5759,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,735.6533,0.0177,735.4899,736.0195,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.004,0.0,0.0353,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.003,0.0,0.0146,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0026,0.0,0.0134,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0033,0.0,0.0116,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,649.0159,0.0161,648.8881,649.2042,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0037,0.0,0.0331,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,644.1591,0.0176,644.0001,644.3506,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,653.7763,0.0167,653.6499,653.984,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,691.4328,0.0179,691.2732,691.638,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0043,0.0,0.0364,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,725.023,0.0181,724.6694,725.2189,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,651.6162,0.0161,651.3025,651.8223,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0037,0.0,0.0366,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0027,0.0,0.0147,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,703.8672,0.0302,703.2919,704.0984,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,701.4556,0.0178,701.1056,701.8339,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,680.9498,0.0172,680.5911,681.1631,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0039,0.0,0.0359,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0031,0.0,0.0164,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,709.5084,0.0183,709.1031,709.7166,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0039,0.0,0.0344,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,769.829,0.0179,769.4175,770.0231,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0042,0.0,0.0365,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.003,0.0,0.0142,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,702.643,0.0294,701.8774,702.874,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,701.8098,0.0174,701.2827,702.1775,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,655.1918,0.0162,654.7172,655.4029,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,804.286,0.0288,803.3824,804.5311,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0101,0.0,0.0678,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0081,0.0,0.0371,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,691.875,0.0284,691.6591,692.2622,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0095,0.0,0.0654,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0074,0.0,0.0351,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,703.0091,0.0285,701.9073,703.3809,slm,continue_operation,False
42,Hybrid,0.15,Q4_K_M,0.0,0.0099,0.0,0.0672,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,0.0,0.008,0.0,0.0372,prefilter,emergency_stop,False
42,Hybrid,0.15,Q4_K_M,720.0118,0.0169,719.511,720.3474,slm,continue_operation,False
